-2214.272, 725.1755, 123.4401, 0x66884588 (door) (amv_zone_0.ymt), ff9d00
2944.883, 1378.558, 52.53141, amv_annesburgh1 (amv_zone_106.ymt), ff9d00
2941.995, 1379.462, 49.23037, amv_annesburgh1 (amv_zone_106.ymt), ff9d00
2951.578, 1375.973, 49.23037, amv_annesburgh1 (amv_zone_106.ymt), ff9d00
2921.058, 1378.565, 47.90833, amv_annesburgh1 (amv_zone_106.ymt), ff9d00
2932.662, 1378.014, 51.35484, amv_doors (amv_zone_106.ymt), ff9d00
2929.607, 1391.342, 57.34084, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2922.217, 1388.802, 58.40833, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2921.438, 1386.615, 61.09084, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2926.58, 1399.849, 55.53333, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2921.467, 1386.639, 69.27454, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2924.741, 1392.996, 56.37976, 0x66884588 (door) (amv_zone_107.ymt), ff9d00
2931.942, 1410.933, 52.78333, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2924.241, 1451.081, 60.78656, amv_annesburgh2 (amv_zone_107.ymt), ff9d00
2946.999, 1426.424, 46.22813, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2973.163, 1433.719, 47.35313, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2960.619, 1420.038, 46.47813, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
3024.88, 1440.349, 47.84771, amv_annesburgh1 (amv_zone_107.ymt), ff9d00
2838.906, 1684.161, 129.7583, amv_doors (amv_zone_107.ymt), ff9d00
2836.405, 1686.107, 130.7715, amv_shack_it_01 (amv_zone_107.ymt), ff9d00
2836.357, 1686.121, 131.0715, amv_shack_it_01 (amv_zone_107.ymt), ff9d00
3024.627, 1776.876, 84.27748, 0x66884588 (door) (amv_zone_107.ymt), ff9d00
3027.858, 1777.855, 86.04904, amv_shack_ai (amv_zone_107.ymt), ff9d00
3028.295, 1778.962, 85.8202, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3026.645, 1760.94, 84.57029, amv_shack_ai (amv_zone_107.ymt), ff9d00
3023.041, 1779.14, 84.87019, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3024.162, 1782.223, 84.87019, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3028.133, 1782.639, 84.87019, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3030.67, 1781.716, 84.87019, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3028.469, 1775.227, 84.87019, amv_shack_ai_int (amv_zone_107.ymt), ff9d00
3124.458, 1558.592, 56.96042, 0x6AFF4102 (amv_zone_107.ymt), ff9d00
3131.666, 1573.561, 59.70492, 0x6AFF4102 (amv_zone_107.ymt), ff9d00
3114.453, 1542.842, 53.89064, 0x6AFF4102 (amv_zone_107.ymt), ff9d00
2992.324, 1363.958, 42.40833, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2994.09, 1404.361, 48.34771, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2996.476, 1375.736, 42.53341, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
3011.105, 1379.462, 42.59464, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2984.418, 1391.768, 43.60724, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
3030.117, 1371, 42.23163, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2960.803, 1383.137, 48.40833, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2958.857, 1373.703, 56.15422, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2961.906, 1372.433, 54.05422, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2960.006, 1377.851, 51.35208, 0x66884588 (door) (amv_zone_108.ymt), ff9d00
3010.354, 1346.659, 42.15894, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
3013.378, 1330.896, 42.38444, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2996.485, 1351.508, 42.90833, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
3018.845, 1352.806, 43.65833, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
2987.193, 1346.203, 43.15833, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
3000.888, 1322.687, 42.38444, amv_annesburgh1 (amv_zone_108.ymt), ff9d00
-333.8239, -357.7632, 88.53143, amv_doors (amv_zone_109.ymt), ff9d00
-332.603, -357.1444, 88.53139, amv_doors (amv_zone_109.ymt), ff9d00
-324.5494, -357.9426, 88.53139, 0x66884588 (door) (amv_zone_109.ymt), ff9d00
-325.1683, -356.7216, 88.53143, 0x66884588 (door) (amv_zone_109.ymt), ff9d00
-335.9785, -364.2269, 88.17819, amv_doors (amv_zone_109.ymt), ff9d00
-333.6384, -361.0524, 88.17819, amv_doors (amv_zone_109.ymt), ff9d00
-339.3465, -362.0804, 88.178, 0x66884588 (door) (amv_zone_109.ymt), ff9d00
-315.458, -348.3988, 89.13039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-329.059, -359.5662, 89.70538, amv_swa_dep (amv_zone_109.ymt), ff9d00
-334.6626, -365.171, 88.68038, amv_swa_dep (amv_zone_109.ymt), ff9d00
-327.9879, -337.0815, 92.88039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-380.7386, -363.1487, 87.38039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-336.6721, -361.1445, 88.68038, amv_swa_dep (amv_zone_109.ymt), ff9d00
-342.267, -371.9973, 88.88039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-327.204, -347.0716, 90.38073, amv_swa_dep (amv_zone_109.ymt), ff9d00
-322.3328, -330.6768, 100.6304, amv_swa_dep (amv_zone_109.ymt), ff9d00
-331.851, -360.173, 90.38039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-379.6304, -341.4784, 87.38039, amv_swa_dep (amv_zone_109.ymt), ff9d00
-328.9842, -359.6224, 89.53368, amv_swanson_int (amv_zone_109.ymt), ff9d00
-336.7137, -361.1159, 88.69306, amv_swanson_int (amv_zone_109.ymt), ff9d00
-334.6411, -365.1728, 88.66091, amv_swanson_int (amv_zone_109.ymt), ff9d00
-335.725, -362.9681, 91.99388, amv_swanson_int (amv_zone_109.ymt), ff9d00
-329.3107, -148.6903, 51.18808, amv_doors (amv_zone_109.ymt), ff9d00
-326.1831, -151.2267, 52.45673, amv_bur_calaboose_int (amv_zone_109.ymt), ff9d00
-380.7044, -138.1563, 50.75162, amv_bur (amv_zone_109.ymt), ff9d00
-369.2821, -141.2928, 49.0575, amv_bur (amv_zone_109.ymt), ff9d00
-390.7589, -133.8449, 48.77014, amv_bur (amv_zone_109.ymt), ff9d00
-373.0075, -110.3089, 47.01347, amv_bur (amv_zone_109.ymt), ff9d00
-344.5917, -156.479, 52.22423, amv_bur (amv_zone_109.ymt), ff9d00
-326.2008, -151.2092, 53.16763, amv_bur (amv_zone_109.ymt), ff9d00
-317.758, -131.0396, 53.74432, amv_bur (amv_zone_109.ymt), ff9d00
-314.8633, -106.2099, 50.73819, amv_bur (amv_zone_109.ymt), ff9d00
-337.5622, -123.1466, 51.08759, amv_bur (amv_zone_109.ymt), ff9d00
-361.1181, -116.2828, 49.98311, amv_bur (amv_zone_109.ymt), ff9d00
-364.9928, -154.955, 51.29161, amv_bur (amv_zone_109.ymt), ff9d00
-395.7611, -149.8878, 47.58448, amv_bur (amv_zone_109.ymt), ff9d00
-337.3174, -109.6499, 48.00034, amv_bur (amv_zone_109.ymt), ff9d00
-363.25, -102.6255, 46.97274, amv_bur (amv_zone_109.ymt), ff9d00
-382.6536, -125.233, 46.37445, amv_bur (amv_zone_109.ymt), ff9d00
-367.4599, -127.0425, 46.17138, amv_bur (amv_zone_109.ymt), ff9d00
-352.0688, -145.5424, 48.0368, amv_bur (amv_zone_109.ymt), ff9d00
-345.167, -127.8764, 48.52396, amv_bur (amv_zone_109.ymt), ff9d00
190.3163, -413.2582, 87.86935, 0x66884588 (door) (amv_zone_109.ymt), ff9d00
191.2289, -412.4815, 88.27958, amv_dis_tradepost_int (amv_zone_109.ymt), ff9d00
191.6808, -411.5892, 88.30958, amv_dis_tradepost_int (amv_zone_109.ymt), ff9d00
191.2217, -412.4592, 88.56485, amv_dis_hrt_shack (amv_zone_109.ymt), ff9d00
83.42878, -383.0827, 88.47405, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
97.76924, -390.0029, 87.79753, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
114.4146, -396.1225, 87.58791, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
152.543, -408.9173, 86.45467, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
203.0753, -435.8704, 83.22649, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
230.0631, -455.2017, 81.61321, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
294.3828, -475.9738, 79.04095, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
306.6367, -479.3749, 78.80065, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
280.9084, -472.722, 79.30484, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
372.0211, -509.9362, 76.29738, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
387.9034, -513.8365, 75.7259, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
404.4081, -516.7969, 75.06637, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
422.765, -518.963, 74.62067, amv_nopq_7_10_railbridges (amv_zone_109.ymt), ff9d00
294.2722, -475.8868, 80.10064, amv_nopq_7_10_railbridge (amv_zone_109.ymt), ff9d00
-63.96691, -394.0371, 72.35248, 0x66884588 (door) (amv_zone_109.ymt), ff9d00
-61.81113, -391.8752, 73.45213, amv_grangers_hog_int (amv_zone_109.ymt), ff9d00
-75.33527, -388.2209, 73.10271, amv_gra_01 (amv_zone_109.ymt), ff9d00
-69.17905, -377.5733, 74.35271, amv_gra_01 (amv_zone_109.ymt), ff9d00
-61.72583, -392.9393, 73.60271, amv_gra_01 (amv_zone_109.ymt), ff9d00
-62.64451, -409.2096, 71.22771, amv_gra_01 (amv_zone_109.ymt), ff9d00
-61.85421, -388.7677, 72.49549, amv_grangers_hog_int (amv_zone_109.ymt), ff9d00
-78.05331, -309.8148, 92.85542, amv_nopq_7_10_sle_00_railbridge (amv_zone_109.ymt), ff9d00
-67.25367, -315.2496, 92.85542, amv_nopq_7_10_sle_00_railbridge (amv_zone_109.ymt), ff9d00
-58.0784, -321.7181, 92.85542, amv_nopq_7_10_sle_00_railbridge (amv_zone_109.ymt), ff9d00
-44.4009, -335.4295, 92.11805, amv_nopq_7_10_sle_00_railbridge (amv_zone_109.ymt), ff9d00
-31.75315, -349.0125, 91.18225, amv_nopq_7_10_sle_00_railbridge (amv_zone_109.ymt), ff9d00
365.9262, -15.23879, 101.9931, amv_disc_oildrill (amv_zone_109.ymt), ff9d00
365.2798, -14.61352, 107.4067, amv_disc_oildrill (amv_zone_109.ymt), ff9d00
0, 0, 0, amv_mrk_02 (amv_zone_109.ymt), c92222
-131.3573, -31.02475, 96.7418, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-124.5665, -22.81646, 96.53481, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-125.0494, -40.2594, 96.61274, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-118.0862, -36.00714, 96.33935, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-139.8125, -19.96034, 97.34592, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-149.0692, -14.31529, 96.81203, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-149.9945, -23.49122, 97.23512, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-138.7234, -27.31696, 95.67924, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-142.0455, -44.44756, 95.97254, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-145.8606, -40.11423, 96.12845, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-118.0874, -27.61979, 95.38621, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-109.8804, -41.60312, 96.97387, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-157.3999, -37.98345, 95.66405, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-95.16722, -27.04811, 96.63617, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-153.7026, -11.11884, 95.83028, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
-162.2175, -18.00808, 95.93367, amv_horseshoeoverlook_camp (amv_zone_109.ymt), ff9d00
0, 0, 0, amv_agu_boiler (amv_zone_109.ymt), c92222
-257.9678, 106.6817, 62.07596, amv_dis_wll_chest66 (amv_zone_109.ymt), ff9d00
-319.779, 796.9157, 117.9837, 0x66884588 (door) (amv_zone_11.ymt), ff9d00
-328.7529, 804.7556, 117.9793, 0x66884588 (door) (amv_zone_11.ymt), ff9d00
-337.8911, 799.3495, 119.3258, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-335.2137, 816.5596, 118.1251, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-325.3469, 808.5438, 118.6258, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-322.5726, 794.5377, 118.3258, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-327.9532, 822.1739, 118.5758, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-326.9679, 807.5504, 118.1095, amv_val_genstore (amv_zone_11.ymt), ff9d00
-326.8083, 804.8962, 117.9095, amv_val_genstore (amv_zone_11.ymt), ff9d00
-326.3965, 797.2783, 118.5595, amv_val_genstore (amv_zone_11.ymt), ff9d00
-322.8386, 801.7783, 118.6395, amv_val_genstore (amv_zone_11.ymt), ff9d00
-327.0997, 801.0491, 120.0918, amv_val_genstore (amv_zone_11.ymt), ff9d00
-323.2325, 803.9635, 117.4721, amv_val_genstore (amv_zone_11.ymt), ff9d00
-323.4274, 802.5949, 117.4536, amv_val_genstore (amv_zone_11.ymt), ff9d00
-332.9313, 816.348, 117.9194, amv_valentine_03 (amv_zone_11.ymt), ff9d00
-372.8037, 916.4147, 120.7208, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-386.3061, 923.5544, 122.4708, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-378.2861, 912.1992, 121.9708, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-384.5413, 915.584, 120.8458, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-378.3362, 928.5856, 121.7208, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-402.7446, 939.0719, 119.8458, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-370.3084, 923.835, 121.9708, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-378.2861, 917.1992, 126.4708, amv_valentine_04 (amv_zone_11.ymt), ff9d00
-380.019, 916.9031, 119.1305, amv_val_auctionhouse (amv_zone_11.ymt), ff9d00
-381.9357, 917.2617, 118.6361, amv_val_auctionhouse (amv_zone_11.ymt), ff9d00
-67.03195, 1235.372, 170.8599, 0x66884588 (door) (amv_zone_11.ymt), ff9d00
-62.81216, 1237.679, 172.4846, amv_six_01_cabin_int (amv_zone_11.ymt), ff9d00
-62.51, 1236.456, 173.801, amv_six_01 (amv_zone_11.ymt), ff9d00
-57.98512, 1253.922, 172.7303, amv_six_01 (amv_zone_11.ymt), ff9d00
-60.70199, 1234.325, 170.801, amv_six_01 (amv_zone_11.ymt), ff9d00
-64.94225, 1240.391, 171.4021, amv_six_01_cabin_int (amv_zone_11.ymt), ff9d00
-58.35795, 1236.387, 171.4021, amv_six_01_cabin_int (amv_zone_11.ymt), ff9d00
-62.818, 1233.812, 171.4021, amv_six_01_cabin_int (amv_zone_11.ymt), ff9d00
-66.19776, 1233.766, 171.4021, amv_six_01_cabin_int (amv_zone_11.ymt), ff9d00
-394.0781, 1316.31, 151.7273, amv_privatearmoured_int (amv_zone_11.ymt), ff9d00
-395.1357, 1311.513, 151.1606, amv_privatearmoured_int (amv_zone_11.ymt), ff9d00
-394.3678, 1315.921, 151.4936, amv_privatearmoured_int (amv_zone_11.ymt), ff9d00
-487.1931, 1197.779, 131.4544, amv_j710_sle00_railbridge (amv_zone_11.ymt), ff9d00
-351.8408, 1157.51, 128.8264, amv_dis_bridge (amv_zone_11.ymt), ff9d00
-319.836, 1134.788, 128.8264, amv_dis_bridge (amv_zone_11.ymt), ff9d00
-319.836, 1134.788, 96.95145, amv_dis_bridge (amv_zone_11.ymt), ff9d00
-1605.202, -1410.301, 82.40728, amv_doors (amv_zone_110.ymt), ff9d00
-1597.049, -1414.253, 82.40728, amv_doors (amv_zone_110.ymt), ff9d00
-1597.462, -1415.094, 82.40728, amv_doors (amv_zone_110.ymt), ff9d00
-1605.617, -1411.144, 82.40728, amv_doors (amv_zone_110.ymt), ff9d00
-1603.651, -1407.181, 81.94794, amv_doors (amv_zone_110.ymt), ff9d00
-1637.241, -1352.922, 84.56645, amv_doors (amv_zone_110.ymt), ff9d00
-1645.773, -1367.415, 84.56575, amv_doors (amv_zone_110.ymt), ff9d00
-1648.937, -1358.761, 84.56454, amv_doors (amv_zone_110.ymt), ff9d00
-1644.743, -1365.533, 85.41025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1635.263, -1357.544, 85.81025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1638.94, -1355.513, 84.81025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1639.588, -1362.344, 86.20025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1645.231, -1357.77, 87.825, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1641.133, -1367.711, 84.79025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1648.187, -1363.153, 84.82024, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1641.001, -1353.284, 87.37025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1645.496, -1358.418, 84.82526, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1642.526, -1353.335, 84.81025, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1601.36, -1412.734, 85.32517, amv_bee_barn_int (amv_zone_110.ymt), ff9d00
-1674.653, -1344.514, 84.96047, amv_bee_gazebo_03 (amv_zone_110.ymt), ff9d00
-1674.653, -1344.514, 85.96047, amv_bee_gazebo_04 (amv_zone_110.ymt), ff9d00
-1674.653, -1344.514, 85.96047, amv_bee_gazebo_04 (amv_zone_110.ymt), ff9d00
-1644.356, -1364.363, 83.96047, amv_bee_house_01 (amv_zone_110.ymt), ff9d00
-1644.356, -1364.363, 83.96047, amv_bee_house_02 (amv_zone_110.ymt), ff9d00
-1641.692, -1363.716, 87.96047, amv_bee_house_03 (amv_zone_110.ymt), ff9d00
-1641.692, -1363.716, 88.66047, amv_bee_house_04 (amv_zone_110.ymt), ff9d00
-1645.083, -1361.079, 87.33547, amv_bee_house_05 (amv_zone_110.ymt), ff9d00
-1600.524, -1411.618, 85.73466, amv_bee_barn_02 (amv_zone_110.ymt), ff9d00
-1600.524, -1411.618, 85.73466, amv_bee_barn_03 (amv_zone_110.ymt), ff9d00
-1600.524, -1411.618, 85.73466, amv_bee_barn_04 (amv_zone_110.ymt), ff9d00
-1600.295, -1411.4, 85.73466, amv_bee_barn_05 (amv_zone_110.ymt), ff9d00
-1654.509, -1330.196, 85.0982, amv_bee_house_05 (amv_zone_110.ymt), ff9d00
-1583.07, -1393.885, 83.71503, amv_bee_barn_05 (amv_zone_110.ymt), ff9d00
-1639.449, -1353.713, 84.51163, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1641.921, -1356.405, 86.3761, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1640.447, -1358.181, 84.78651, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1643.626, -1363.608, 85.38651, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1643.017, -1359.914, 84.79326, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1647.789, -1347.762, 85.2988, amv_bee_house_05 (amv_zone_110.ymt), ff9d00
-1643.339, -1365.739, 84.50254, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1644.788, -1355.627, 84.50533, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1645.261, -1363.803, 84.50262, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-1637.672, -1355.972, 84.50265, amv_bee_house_int (amv_zone_110.ymt), ff9d00
-2071.634, -970.3488, 93.98856, amv_bvb_o_05_bridge (amv_zone_110.ymt), ff9d00
-1349.117, -919.558, 65.0611, amv_dis_horsejumpc (amv_zone_110.ymt), ff9d00
857.2615, -1900.632, 45.16473, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
883.1669, -1895.422, 47.28973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
826.4408, -1909.92, 43.78973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
850.9544, -1919.602, 44.78973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
905.2727, -1925.726, 48.28973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
882.7281, -1921.366, 45.28973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
897.0524, -1914.605, 46.28973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
892.8347, -1897.495, 46.03973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
860.5868, -1929.454, 46.53973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
888.8053, -1930.495, 46.91473, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
878.7897, -1932.34, 48.53973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
872.9004, -1925.961, 45.53973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
896.4392, -1868.25, 45.53973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
875.3323, -1910.63, 45.28973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
853.9653, -1907.264, 47.03973, amv_braithwaite2 (amv_zone_111.ymt), ff9d00
894.7189, -1969.268, 44.61571, amv_bra_outhouse (amv_zone_111.ymt), ff9d00
902.6691, -1794.151, 43.20481, 0x66884588 (door) (amv_zone_112.ymt), ff9d00
877.5522, -1818.645, 46.03973, amv_braithwaite2 (amv_zone_112.ymt), ff9d00
897.1744, -1784.363, 43.78973, amv_braithwaite2 (amv_zone_112.ymt), ff9d00
902.7477, -1790.025, 44.86363, amv_bra_boathouse_int (amv_zone_112.ymt), ff9d00
979.2195, -2015.021, 48.93679, 0x66884588 (door) (amv_zone_113.ymt), ff9d00
980.3288, -2034.243, 48.93594, 0x66884588 (door) (amv_zone_113.ymt), ff9d00
980.3288, -2015.021, 48.93679, 0x66884588 (door) (amv_zone_113.ymt), ff9d00
979.2195, -2034.243, 48.93594, 0x66884588 (door) (amv_zone_113.ymt), ff9d00
979.7682, -2024.656, 54.60232, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
996.0006, -2031.781, 49.94482, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
979.7506, -2024.156, 52.56982, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
988.0071, -2063.903, 50.06982, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
970.8756, -2001.156, 48.99482, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
979.7256, -2024.656, 52.85232, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
973.4317, -2024.772, 52.14243, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
986.1317, -2024.772, 52.14243, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
991.5387, -2062.642, 50.06982, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
987.0653, -2064.239, 50.06982, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
1009.904, -1891.132, 46.972, amv_braithwaitemansion (amv_zone_113.ymt), ff9d00
984.4911, -2031.224, 53.84336, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
973.9507, -2024.656, 52.16232, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
1115.647, -1989.215, 55.48134, 0x66884588 (door) (amv_zone_113.ymt), ff9d00
1117.111, -1988.718, 56.81982, amv_braithwaite3 (amv_zone_113.ymt), ff9d00
1118.165, -1988.048, 56.5826, amv_bra_tre_house_int (amv_zone_113.ymt), ff9d00
1118.509, -1990.766, 55.9326, amv_bra_tre_house_int (amv_zone_113.ymt), ff9d00
971.0032, -1824.758, 46.77004, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1002.174, -1773.627, 47.6808, amv_doors (amv_zone_114.ymt), ff9d00
1000.039, -1763.858, 52.45977, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1002.193, -1761.982, 48.02067, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1000.035, -1772.217, 48.02306, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1000.04, -1764.667, 48.02067, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1000.01, -1775.16, 52.45686, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1000.039, -1768.182, 48.01945, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1000.039, -1768.17, 52.45729, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
1002.191, -1761.99, 52.45729, 0x66884588 (door) (amv_zone_114.ymt), ff9d00
973.779, -1830.632, 49.097, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
997.0792, -1770.707, 50.972, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
968.529, -1821.882, 51.097, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
997.404, -1818.382, 47.847, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
999.653, -1770.707, 60.80737, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
962.029, -1830.632, 49.097, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
968.529, -1839.882, 51.097, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
986.529, -1778.257, 50.472, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
955.7905, -1769.355, 46.972, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
994.2422, -1803.958, 46.847, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
1004.155, -1766.318, 52.92246, amv_braithwaitemansion_int (amv_zone_114.ymt), ff9d00
1004.12, -1766.738, 48.42245, amv_braithwaitemansion_int (amv_zone_114.ymt), ff9d00
1004.185, -1776.218, 52.82246, amv_braithwaitemansion_int (amv_zone_114.ymt), ff9d00
1004.145, -1772.578, 48.4, amv_braithwaitemansion_int (amv_zone_114.ymt), ff9d00
967.2241, -1822.681, 47.1183, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
1002.183, -1771.453, 48.17286, amv_braithwaitemansion_int (amv_zone_114.ymt), ff9d00
971.704, -1830.632, 48.972, amv_braithwaitemansion (amv_zone_114.ymt), ff9d00
967.2241, -1830.761, 51.03197, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
963.4841, -1830.721, 46.9683, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
963.4542, -1835.338, 47.3683, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
963.4542, -1827.392, 47.3683, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
963.4043, -1824.762, 47.3683, amv_bra_stable_int (amv_zone_114.ymt), ff9d00
