x, y, z, filename.yas (path), marker
-2839.477, 142.8981, 184.0072, lightrig@shops@trapper_wardrobe_generic.yas (patchpack002), 000000
-2838.9006, -3122.5735, 10.649855, script@fast_travel@loc@fast_travel_loc_s04b.yas (anim_0), n/a
-2805.1023, 41.093204, 172.05331, script@mp@establishers@blackboneforest.yas (patchpack002), n/a
-2781.852, -3050.5854, -10.604628, cutscene@moon1_ext.yas (mp006), 4cc922
-2781.852, -3050.5854, -10.604628, cutscene@moon1_int.yas (mp006), 4cc922
-2781.852, -3050.5854, -10.604628, cutscene@moon2_ext.yas (mp006), 4cc922
-2781.852, -3050.5854, -10.604628, cutscene@moon5_ext.yas (mp006), 4cc922
-2781.852, -3050.5854, -10.604628, cutscene@moon5_int.yas (mp006), 4cc922
-2781.852, -3050.5854, -10.604628, cutscene@moon_ext.yas (mp006), 4cc922
-2779.816, -3047.643, -9.7537, 0x50CF0CE0.yas (mp006), 4cc922
-2761.0405, -257.19916, 150.59566, script@load_screens@loc@n04a.yas (anim_0), n/a
-2759.575, -168.22, 150.417, script@story@mar2@ig@ig_2_givejackreins@ig_2_givejackreins.yas (anim_0), c92222
-2744.9353, -317.1846, 151.77446, script@establisher@big_valley_w_2.yas (anim_0), n/a
-2741.75, -2395, 61.5, script@story@sad5@ig@ig_2_bountymeets@posse@action.yas (anim_0), 4cc922
-2741.75, -2395, 61.5, script@story@sad5@ig@ig_2_bountymeets@sadie_player@action.yas (anim_0), 4cc922
-2723.6, -306.9, 152.6, script@mp@establishers@nekotirock.yas (patchpack002), n/a
-2723.6, 719.1, 170.9, script@specialped@pdpic_philosopher_in_cave@ig@ig1@pdpic_ig1.yas (anim_0), 4cc922
-2718.697, 546.0782, 205.007, script@titles@title_ch8_epilogue1.yas (anim_0), n/a
-2697.6624, -2377.945, 45.26255, script@mp@establishers@pikesbasin.yas (patchpack002), n/a
-2692, -2543.5, 73, script@cme@sad5_cme_shot4.yas (anim_0), n/a
-2692.8, -2542.7, 72.2, script@cme@sad5_cme_return.yas (anim_0), n/a
-2691.3, -2180.9, 79.93, script@mpstory@mpgvo3@int_loops@int_loops.yas (patchpack002), 4cc922
-2691.3, -2180.9, 79.93, script@mpstory@mpgvo3@int_loops@int_loops_enter_deputy.yas (patchpack002), 4cc922
-2691.3, -2180.9, 79.93, script@mpstory@mpgvo3@int_loops@int_loops_enter_policechief.yas (patchpack002), 4cc922
-2691.3, -2180.9, 79.933105, cutscene@mpgvo3_int.yas (mp001), 4cc922
-2673, -2185.1, 82.4, script@mpstory@mpgvo3@int_loops@session_screen.yas (patchpack002), n/a
-2664.72, 262.44, 149.74, script@common@trl1@oxen_pulling_logs@oxen_pulling_logs.yas (anim_0), 4cc922
-2649.4731, 244.72173, 156.66873, script@load_screens@loc@m04a.yas (anim_0), n/a
-2614.4146, 318.6172, 148.0296, script@establisher@camp_pronghorn.yas (anim_0), n/a
-2595.131, 480.863, 149.232, script@fast_travel@establisher@camp@pronghorn_ranch_2.yas (anim_0), n/a
-2595.3962, 454.07608, 146.99744, lightrig@wardrobe@wardrobe_camp_pronghorn.yas (anim_0), 000000
-2591.287, 331.42, 149.42, cutscene@mar5_mcs5.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@base.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@leadin_back.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@leadin_front.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@leadin_left_back.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@leadin_left_front.yas (anim_0), 4cc922
-2591.387, 331.43, 149.42, script@rcm@rch2@leadin@rsc1@leadin_right.yas (anim_0), 4cc922
-2590.557, 457.181, 147.72, script@rcm@jck1@leadin@rsc1@base.yas (anim_0), 4cc922
-2590.557, 457.181, 147.72, script@rcm@jck1@leadin@rsc1@leadin.yas (anim_0), 4cc922
-2590.557, 457.181, 147.72, script@rcm@jck1@leadin@rsc1@leadin_back.yas (anim_0), 4cc922
-2590.557, 457.181, 147.72, script@rcm@jck1@leadout@rsc1@leadout.yas (anim_0), 4cc922
-2590.3005, 476.88303, 147.49843, script@timelapse@mar5_day3_timelapse.yas (anim_0), n/a
-2588.699, 466.0233, 145.6998, script@rcm@abi21@ig@ig_leaving_pronghorn@leavingpronghorn.yas (anim_0), 4cc922
-2587.747, 453.4703, 145.385, 0xA1F9C648.yas (anim_0), 4cc922
-2587.747, 453.4703, 145.385, script@rcm@rch1@leadin@rsc2@leadin.yas (anim_0), 4cc922
-2584.387, 366.7291, 155.242, script@timelapse@rbch11_timelapse.yas (anim_0), n/a
-2582.173, 459.9054, 147.1591, script@timelapse@mar4_timelapse.yas (anim_0), n/a
-2581.5452, -1421.8231, 144.91498, script@load_screens@loc@p04a.yas (anim_0), n/a
-2572.425, -1414.772, 145.5313, script@establisher@aurora_basin.yas (anim_0), n/a
-2570.168, 353.987, 150.4896, script@story@mar1@leadin@ext@base_enter.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@base.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@entersexits.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_back.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_back_player.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_left.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_left_front.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_left_front_player.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_left_player.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_right.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_right_front.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_right_front_player.yas (anim_0), 4cc922
-2570.995, -1340.411, 158.3933, script@rcm@sad2@leadin@rsc2@leadin_right_player.yas (anim_0), 4cc922
-2569.024, -1381.577, 147.195, 0xD1FAEBA3.yas (patchpack002), 4cc922
-2569.024, -1381.577, 147.19531, cutscene@mpgun1_mcs2.yas (mp001), 4cc922
-2568.543, 469.4578, 165.36101, 0x8E1F5ACB.yas (anim_0), n/a
-2568.543, 469.4578, 165.36101, script@timelapse@mar4_outro.yas (anim_0), n/a
-2567.2, 583.2, 143.3, script@cme@rabi21_cme_shot2.yas (anim_0), n/a
-2567.234, 405.0544, 149.1633, 0x3E42251.yas (anim_0), 9D00FF
-2567.234, 405.0544, 149.1633, 0x66EFE86F.yas (anim_0), 9D00FF
-2567.234, 405.0544, 149.1633, 0x58804B90.yas (anim_0), 9D00FF
-2567.234, 405.0544, 149.1633, 0xF509049B.yas (anim_0), 9D00FF
-2567.784, 468.9354, 147.5885, script@timelapse@mar5_day1_timelapse.yas (anim_0), n/a
-2565.94, -1414.709, 146.3387, script@fast_travel@loc@fast_travel_loc_p04a.yas (anim_0), n/a
-2563.8, 407.2, 147.71, cutscene@mar5_mcs1.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, 0x4B80A32E.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, 0xC1A428C2.yas (anim_0), c92222
-2563.8, 407.2, 147.72, 0xC1B2238D.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, 0xD3452D86.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar2_ext.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_int.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs2.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs4.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs7.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs8.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs10.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs11.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs12.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, cutscene@mar5_mcs14.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@fast_travel@intro@camps@gang_camp_exit_proghornranch_north.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@fast_travel@intro@camps@gang_camp_exit_proghornranch_south.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch1@leadin@rsc3@base.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch1@leadin@rsc3@enter.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch1@leadin@rsc3@leadin_front.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch1@leadin@rsc3@leadin_left.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch1@leadin@rsc3@leadin_right.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch2@leadout@rsc2@leadout.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch3@leadin@rsc3@base.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch3@leadin@rsc3@leadin.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch3@leadin@rsc3@leadin_farside.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@rcm@rch3@leadin@rsc3@leadin_farside_alt.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@lar1@ig@ig_1_watchingfight@ig1_watchingfight_abe.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@lar1@ig@ig_2_outro_ptl@outro_ptl.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@ig@ig12_wake@ig12_wake.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@ig@ig_chaptertitleoutro@ig_chaptertitleoutro.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@leadin@ext@base.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@leadin@ext@leadin_p1a1.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@leadin@ext@leadin_porch_front.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar1@leadin@mcs_4@leadin.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar2@leadin@int@base.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar2@leadin@int@leadin.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar2@leadin@int@leadin_backdoor.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar2@leadout@int@leadout.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar4@ig@ig1_dickensattacked@ig1_dickensattacked_choke.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar4@leadin@ext@abe_enter.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar4@leadin@ext@leadin.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar4@leadin@ext@tom_enter.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@ig6@ig6_help_duncan.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@s1_ig2@s1_ig2_ptl_milking_cow.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@s1_ig3@s1_ig3_clean_stalls_jack.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@s1_ig3@s1_ig3_clean_stalls_john.yas (anim_0), c92222
-2563.8, 407.2, 147.72, script@story@mar5@ig@s1_ig3@s1_ig3_clean_stalls_timelapse.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@s2_ig3@sg2_ig3_move_bull.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@story@mar5@ig@s3_ig3@s3_ig3_john_hold_horse.yas (anim_0), 4cc922
-2563.8, 407.2, 147.72, script@timelapse@mar52_timelapse.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, cutscene@rabi2_rsc1.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@abi2@leadin@rsc1@base.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@abi2@leadin@rsc1@leadin.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@abi2@leadin@rsc1@leadin_back.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@jck1@ig@ig_1_wnt_ridehorses@ig_1_wnt_ridehorses.yas (anim_0), c92222
-2563.81, 407.2, 147.72, script@rcm@jck1@ig@ig_1_wnt_ridehorses@ig_1_wnt_ridehorses_mount.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@jck1@ig@ig_2_rnt_instruct@ig_2_rnt_instruct.yas (anim_0), c92222
-2563.81, 407.2, 147.72, script@rcm@rch1@ig@ig_3_almostdonehere@almostdonehere.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc1@base.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc1@breakouts.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc1@leadin_front.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc1@leadin_left.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc4@base.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@rcm@rch1@leadin@rsc4@leadin.yas (anim_0), 4cc922
-2563.81, 407.2, 147.72, script@story@mar2@leadout@ext@base.yas (anim_0), 4cc922
-2563.473, 407.42, 147.8475, script@fast_travel@establisher@camp@pronghorn_ranch_1.yas (anim_0), n/a
-2563.737, 431.675, 148.3996, script@timelapse@mar5_day2_timelapse.yas (anim_0), n/a
-2563.805, 407.2, 147.72, script@rcm@bch1@leadin@rsc1@base.yas (anim_0), 4cc922
-2563.805, 407.2, 147.72, script@rcm@bch1@leadin@rsc1@leadin_front.yas (anim_0), 4cc922
-2563.805, 407.2, 147.72, script@rcm@bch1@leadin@rsc1@leadin_left.yas (anim_0), 4cc922
-2563.805, 407.2, 147.72, script@rcm@bch1@leadin@rsc1@leadin_right.yas (anim_0), 4cc922
-2563.805, 407.2, 147.72, script@story@mar1@leadin@mcs_4@leadin_front.yas (anim_0), 4cc922
-2563.805, 407.2, 147.719, script@rcm@abi21@leadin@mcs1@ilo.yas (anim_0), c92222
-2563.805, 407.2, 147.719, script@story@lar1@leadin@mcs1@leadin.yas (anim_0), 4cc922
-2563.805, 407.2, 147.719, script@story@mar1@leadin@mcs_4@base.yas (anim_0), 4cc922
-2563.805, 407.2, 147.719, script@story@mar4@leadin@int@leadin.yas (anim_0), 4cc922
-2563.805, 407.2, 147.719, script@story@mar5@ig@52_ig1@ptl_build_fence.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@lar1_mcs1.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@lar1_mcs2.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar1_ext.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar1_mcs4.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar2_int.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar4_ext.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar4_int.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar4_mcs1.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@mar24_ptl.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@ptl_mcs1.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@ptl_mcs2.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@ptl_mcs3.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@ptl_mcs4.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@ptl_mcs5.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@rabi2_rsc1b.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@rabi21_int.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@rabi21_mcs1.yas (anim_0), 4cc922
-2563.8047, 407.2, 147.7188, cutscene@rbch1_rsc1.yas (anim_0), 4cc922
-2557.132, 408.1562, 147.4206, script@story@mar4@ig@ig0_pronghornranchfire@ig0_pronghornranchfire.yas (anim_0), 000000
-2557.285, 399.1129, 147.2143, script@rcm@rch2@leadin@rsc3@base.yas (anim_0), 4cc922
-2557.285, 399.1129, 147.2143, script@rcm@rch2@leadin@rsc3@breakouts.yas (anim_0), 4cc922
-2557.285, 399.1129, 147.2143, script@rcm@rch2@leadin@rsc3@leadin.yas (anim_0), 4cc922
-2550.9, 551.4, 143.2, script@cme@rabi21_cme_shot1.yas (anim_0), n/a
-2549.992, 472.5, 142.5743, script@rcm@rch2@leadin@rsc2@base.yas (anim_0), 4cc922
-2549.992, 472.5, 142.5743, script@rcm@rch2@leadin@rsc2@leadin_back.yas (anim_0), 4cc922
-2549.992, 472.5, 142.5743, script@rcm@rch2@leadin@rsc2@leadin_back_ranchers_only.yas (anim_0), 4cc922
-2549.992, 472.5, 142.5743, script@rcm@rch2@leadin@rsc2@leadin_front.yas (anim_0), 4cc922
-2549.992, 472.5, 142.5743, script@rcm@rch2@leadin@rsc2@leadin_left.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@base.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_backright.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_front.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_front_player.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_front_slowcam.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_frontleft.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_frontright.yas (anim_0), 4cc922
-2548.064, 354.905, 150.1346, script@rcm@rch3@leadin@rsc1@leadin_left.yas (anim_0), 4cc922
-2539.866, 432.1752, 146.7127, script@rcm@rch3@ig@ig_1_traininghorse@interruption_wife.yas (anim_0), 4cc922
-2534.396, 432.2752, 146.7127, script@rcm@rch3@ig@ig_1_traininghorse@base.yas (anim_0), 4cc922
-2534.396, 432.2752, 146.71278, script@rcm@rch3@ig@ig_1_traininghorse@boy_exit.yas (anim_0), 4cc922
-2534.396, 432.2753, 146.71278, script@rcm@rch3@ig@ig_1_traininghorse@interruption_john.yas (anim_0), 4cc922
-2533.703, 1173.101, 224.947, script@ambient@discoverables@hermit_woman@main.yas (anim_0), c92222
-2528, -2387.8, 75.7, script@mp@establishers@macfarlanesranch.yas (patchpack002), n/a
-2527.025, 561.106, 140.5508, script@ambient@animal@dreams_buckbuck_03_gang_03.yas (anim_0), 4cc922
-2527.025, 561.106, 140.5508, script@ambient@animal@dreams_buckbuck_04_native_02.yas (anim_0), 4cc922
-2523.441, 823.4028, 144.89496, script@load_screens@loc@l04a.yas (anim_0), n/a
-2517.1907, -981.6066, 218.92693, script@ambient@goldpan@goldpan.yas (anim_0), 4cc922
-2516.948, 445.9329, 146.5762, script@rcm@rch3@leadin@rsc2@base.yas (anim_0), 4cc922
-2516.948, 445.9329, 146.5762, script@rcm@rch3@leadin@rsc2@enter.yas (anim_0), 4cc922
-2516.948, 445.9329, 146.5762, script@rcm@rch3@leadin@rsc2@leadin.yas (anim_0), 4cc922
-2516.948, 445.9329, 146.5762, script@rcm@rch3@leadin@rsc2@leadin_player.yas (anim_0), 4cc922
-2513.45, 431.59, 146.85, script@rcm@rch1@ig@ig_1_milkingthecow@base.yas (anim_0), 4cc922
-2513.45, 431.59, 146.85, script@rcm@rch1@ig@ig_1_milkingthecow@introduction.yas (anim_0), 4cc922
-2513.45, 431.59, 146.85, script@rcm@rch1@ig@ig_1_milkingthecow@milkingloop.yas (anim_0), 4cc922
-2513.529, 431.5556, 146.8488, script@rcm@rch1@ig@ig_2_comecleanthestables@ig_2_comecleanthestables.yas (anim_0), 4cc922
-2509, -2590.9, 162.6, script@cme@sad5_cme_shot3.yas (anim_0), n/a
-2490.417, -2439.477, 63.00602, script@fast_travel@establisher@stagecoach@macfarlanesranch.yas (anim_0), n/a
-2486.3613, -2370.858, 70.5085, script@fast_travel@loc@fast_travel_loc_r05b.yas (anim_0), n/a
-2482.963, -330.17264, 142.29192, script@fast_travel@loc@fast_travel_loc_n05b.yas (anim_0), n/a
-2475.5085, 750.6142, 134.61787, script@ambient@generic@hobo_train_hop@action_no_lootsack.yas (anim_0), 4cc922
-2475.5085, 750.6142, 134.61787, script@ambient@generic@hobo_train_hop@action_w_lootsack.yas (PS4), 4cc922
-2468.5435, -859.2194, 205.4397, script@load_screens@loc@o05a.yas (anim_0), n/a
-2466.455, 744.9644, 133.71086, 0x503F1356.yas (anim_0), c92222
-2466.455, 744.9644, 133.71086, script@story@ind1@ai_scenario_reactions@party_ai_heston_jameson@ai_ind1_hestonj_ohtheeavesdrop.yas (anim_0), c92222
-2465.8096, -1613.8167, 140.45213, script@load_screens@loc@q05a.yas (anim_0), n/a
-2458.4, -2858.58, 70.155, script@ambient@discoverables@tree_house@treehouse.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, 0xE5EF7C4F.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, cutscene@rbwcg_rc5.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@ig@rc5_ig1_blackwhitebickering@rc5_ig1_blackwhitebickering.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@base.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@conversation.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin_back.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin_front_l.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin_front_r.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin_left.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadin@rc5@leadin_right.yas (anim_0), c92222
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadout@rc5@fastbreakout_mrb.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadout@rc5@fastbreakout_mrw.yas (anim_0), 4cc922
-2458.23, 838.2, 141.3, script@rcm@bwcg@leadout@rc5@leadout.yas (anim_0), 4cc922
-2436.06, -2441.611, 59.52021, script@fast_travel@establisher@settlement@macfarlanes_ranch_2.yas (anim_0), n/a
-2427.167, -2440.502, 59.713192, script@load_screens@loc@r05a.yas (anim_0), n/a
-2423.4346, -2704.2043, 70.994415, script@establisher@mescalero.yas (anim_0), n/a
-2412.1245, -1267.035, 156.4316, script@load_screens@loc@p05a.yas (anim_0), n/a
-2407.117, -2845.895, 66.484, 0x178677A3.yas (mp005), 4cc922
-2405.639, -1230.61, 160.024, script@mp@naturalist@protect@elk_scene.yas (mp007), 4cc922
-2402.104, 564.3644, 124.5637, script@ambient@animal@dreams_buckbuck_01_odriscolls_03.yas (anim_0), 4cc922
-2391.4646, -2714.2986, 70.1028, script@load_screens@loc@s05a.yas (anim_0), n/a
-2390.317, -4041.966, -24.41, 0x47246008.yas (mp005), 9D00FF
-2390.8757, -1176.6665, 156.01575, scenario@mech@camp_setup@kneel_yawn_exit.yas (anim_0), 4cc922
-2390.9053, -1175.364, 156.04189, scenario@mech@camp_setup@sit_yawn_exit.yas (anim_0), 4cc922
-2380.277, -891.9908, 160.67754, script@fast_travel@loc@fast_travel_loc_o05a.yas (anim_0), n/a
-2379.292, -1589.189, 153.7722, script@gfh@sen@ig@ig2_jobbriefs@ig2_jobbriefs.yas (mp005), 4cc922
-2376.929, -1589.689, 154.2677, script@rcm@mllr@ig@rc_5@cabin_burn_vfx.yas (anim_0), 000000
-2375, -1590, 154, cutscene@gfh_sen_int.yas (mp001), 4cc922
-2373.3, -1595, 153.01, script@rcm@mllr@leadin@rc_2@base.yas (anim_0), 4cc922
-2373.3, -1595, 153.01, script@rcm@mllr@leadin@rc_2@enter.yas (anim_0), 4cc922
-2373.3, -1595, 153.01, script@rcm@mllr@leadin@rc_2@exit.yas (anim_0), 4cc922
