0x07EE80B9 a_performance
0x195247E6 ally_comment_player_shot_01
0x058CE05B ally_comment_player_shot_02
0x054E1FE3 ally_comment_player_shot_03
0x1303BB4E ally_comment_player_shot_04
0x00C8D6D8 ally_comment_player_shot_05
0x0C2978CC ally_comment_player_wound_enemy_01
0x0E42FD05 ally_comment_player_wound_enemy_02
0x186BD157 ally_comment_player_wound_enemy_03
0x0AA135C2 ally_comment_player_wound_enemy_04
0x16E70E4E ally_comment_player_wound_enemy_05
0x12014D9C ally_cover_ext_door_ready_01
0x1F67A869 ally_cover_ext_door_ready_02
0x158394A1 ally_cover_ext_door_ready_03
0x06E5F764 ally_cover_ext_door_ready_04
0x152953EB ally_cover_ext_door_ready_05
0x04B019E0 ally_cover_hall_corner_ready_01
0x166C7D55 ally_cover_hall_corner_ready_02
0x0F722F58 ally_cover_hall_corner_ready_03
0x17F837FD ally_cover_ready_01
0x05A99360 ally_cover_ready_02
0x12326C74 ally_cover_ready_03
0x1FDC47C8 ally_cover_ready_04
0x0ECDA5AB ally_cover_ready_05
0x0CE89CD9 ally_cover_retreat_01
0x0EABE05F ally_cover_retreat_02
0x004E43A4 ally_cover_retreat_03
0x12152731 ally_cover_retreat_04
0x1709310B ally_cover_retreat_05
0x07386286 ally_cover_window_ready_01
0x1613803D ally_cover_window_ready_02
0x0B5DAAD1 ally_cover_window_ready_03
0x0A0ECB8F ally_covering_player_move_01
0x1BDF6F30 ally_covering_player_move_02
0x027D7C6B ally_covering_player_move_03
0x0C9F90B1 ally_covering_player_move_04
0x1606A37E ally_covering_player_move_05
0x0C3A8AA0 ally_down_charles_01
0x1DFD6E25 ally_down_charles_02
0x0829427E ally_down_charles_03
0x0F232B06 ally_down_dutch_01
0x1A9AC1F2 ally_down_dutch_02
0x0BA8640D ally_down_dutch_03
0x16D38653 ally_down_gen_01
0x0695E5D6 ally_down_gen_02
0x152942FD ally_down_gen_03
0x0ACF2E49 ally_down_gen_04
0x199D8BE6 ally_down_gen_05
0x1C5E93F2 ally_down_hosea_01
0x1F72DA10 ally_down_hosea_02
0x0E20F76C ally_down_hosea_03
0x165003FF ally_down_javier_01
0x15A502A6 ally_down_javier_02
0x075EA619 ally_down_javier_03
0x1DBCEA22 ally_down_john_01
0x0FCC4E41 ally_down_john_02
0x1A6E2385 ally_down_john_03
0x055DC926 ally_down_lenny_01
0x1B1AB4A0 ally_down_lenny_02
0x0C3816DB ally_down_lenny_03
0x17546ADB ally_down_micah_01
0x090A8E48 ally_down_micah_02
0x1AA9B186 ally_down_micah_03
0x0CCB7270 ally_down_sadie_01
0x1F09D6ED ally_down_sadie_02
0x11DABC8F ally_down_sadie_03
0x11CBE9A6 ally_down_sean_01
0x04298E44 ally_down_sean_02
0x15DFF1B0 ally_down_sean_03
0x09556BF5 ally_downstairs_cleared_01
0x1B06CF58 ally_downstairs_cleared_02
0x0BB930BC ally_downstairs_cleared_03
0x0756A7F5 ally_enemy_around_corner_01
0x15144370 ally_enemy_around_corner_02
0x0037D9B4 ally_enemy_around_corner_03
0x04A4ACC9 ally_enemy_behind_bar_01
0x15920EA4 ally_enemy_behind_bar_02
0x0407EB8F ally_enemy_behind_bar_03
0x08D38E42 ally_enemy_beyond_door_01
0x17166AC7 ally_enemy_beyond_door_02
0x1B3EF32F ally_enemy_beyond_door_03
0x071536F9 ally_enemy_in_house_01
0x139DD00A ally_enemy_in_house_02
0x13940FF8 ally_enemy_in_house_03
0x13A813B5 ally_enemy_in_window_01
0x09E3002C ally_enemy_in_window_02
0x1C19E499 ally_enemy_in_window_03
0x05AA53B7 ally_enemy_outside_01
0x162FB4C2 ally_enemy_outside_02
0x124A2CF6 ally_enemy_outside_03
0x1CDFE916 ally_ext_door_follow_accept_01
0x13A016A0 ally_ext_door_follow_accept_02
0x00D37103 ally_ext_door_follow_accept_03
0x18095F6F ally_ext_door_follow_accept_04
0x055DBA18 ally_ext_door_follow_accept_05
0x1852F6EE ally_ext_door_follow_reject_01
0x06045251 ally_ext_door_follow_reject_02
0x1CD63FF5 ally_ext_door_follow_reject_03
0x1B5B0EFF ally_ext_door_lead_accept_01
0x0719A683 ally_ext_door_lead_accept_02
0x14C041D0 ally_ext_door_lead_accept_03
0x027DDD4A ally_ext_door_lead_accept_04
0x105378F5 ally_ext_door_lead_accept_05
0x00EC29B4 ally_ext_door_lead_reject_01
0x0ABF7D59 ally_ext_door_lead_reject_02
0x18E4D9A4 ally_ext_door_lead_reject_03
0x0DCD4F5F ally_follow_up_player_move_01
0x09C4874F ally_follow_up_player_move_02
0x1B95AAF1 ally_follow_up_player_move_03
0x0552BE6A ally_follow_up_player_move_04
0x14F1DDA9 ally_follow_up_player_move_05
0x1FC8CB25 ally_friendly_fire_react_01
0x11F7AF80 ally_friendly_fire_react_02
0x07CB1B29 ally_friendly_fire_react_03
0x1A04FF9C ally_friendly_fire_react_04
0x033FD212 ally_friendly_fire_react_05
0x1581B697 ally_friendly_fire_react_06
0x0022BBE6 ally_friendly_fire_react_dch1_ride1_01
0x0D58D652 ally_friendly_fire_react_dch1_ride1_02
0x00CFFD40 ally_friendly_fire_react_dch1_ride1_03
0x091EA922 ally_friendly_fire_react_ntv3_ride1_01
0x16E484AE ally_friendly_fire_react_ntv3_ride1_02
0x04A0E029 ally_friendly_fire_react_ntv3_ride1_03
0x160765D3 ally_hail_of_bullets_01
0x00F1FBA9 ally_hail_of_bullets_02
0x12885ED6 ally_hail_of_bullets_03
0x0A5ECE9D ally_hail_of_bullets_04
0x1DE2B5A5 ally_hail_of_bullets_05
0x0015AA1A ally_house_cleared_01
0x037570DA ally_house_cleared_02
0x113F8C6C ally_house_cleared_03
0x17B403A7 ally_is_shot_01
0x097DA73A ally_is_shot_02
0x1B594AEC ally_is_shot_03
0x0D0BEE51 ally_is_shot_04
0x0D036E46 ally_is_shot_05
0x1F4012C0 ally_is_shot_06
0x108FB55F ally_is_shot_07
0x02C659CB ally_is_shot_08
0x161605ED ally_kill_01
0x04EAA396 ally_kill_02
0x12A9FF14 ally_kill_03
0x01689C93 ally_kill_04
0x0F2E381E ally_kill_05
0x1D1953F4 ally_kill_06
0x0B43F049 ally_kill_07
0x163F4644 ally_kill_08
0x154D77D9 ally_kill_player_threat_01
0x06971A6D ally_kill_player_threat_02
0x07229B66 ally_kill_player_threat_03
0x17ED3CFB ally_kill_player_threat_04
0x19D0C0C3 ally_kill_player_threat_05
0x16766B01 ally_miss_01
0x08E5CFDC ally_miss_02
0x1AC37397 ally_miss_03
0x10711EF3 ally_miss_04
0x1E3DBA8C ally_miss_05
0x0C63E4EF ally_move_join_accept_01
0x00C08DA9 ally_move_join_accept_02
0x1217B057 ally_move_join_accept_03
0x055FD6E4 ally_move_join_accept_04
0x16A9F978 ally_move_join_accept_05
0x1E53372C ally_move_join_reject_01
0x0E2A1713 ally_move_join_reject_02
0x06D14861 ally_move_join_reject_03
0x05B182B8 ally_move_stay_accept_01
0x02DCFD0E ally_move_stay_accept_02
0x1064581D ally_move_stay_accept_03
0x0CA0109D ally_move_stay_accept_04
0x027DFC5B ally_move_stay_accept_05
0x01B6FB76 ally_move_stay_reject_01
0x0BEC0FE1 ally_move_stay_reject_02
0x1C32306D ally_move_stay_reject_03
0x1EFFF033 ally_moving_retreat_01
0x14B4DB9D ally_moving_retreat_02
0x1E9B2F6A ally_moving_retreat_03
0x104712C2 ally_moving_retreat_04
0x19F2A61D ally_moving_retreat_05
0x18E8CE62 ally_near_miss_01
0x06F7AA87 ally_near_miss_02
0x1FCC1C2A ally_near_miss_03
0x0E66F95F ally_near_miss_04
0x15A2C7D7 ally_near_miss_05
0x01E0A052 ally_near_miss_06
0x031322B9 ally_near_miss_07
0x19390F05 ally_near_miss_08
0x0DFE536A ally_pinned_in_cover_01
0x1FCDF709 ally_pinned_in_cover_02
0x19902A8B ally_pinned_in_cover_03
0x063143CD ally_pinned_in_cover_04
0x17F2E750 ally_pinned_in_cover_05
0x10CA1900 ally_pinned_in_cover_06
0x02A8BCBD ally_pinned_in_cover_07
0x11A11AB2 ally_pinned_in_cover_08
0x093C9DE6 ally_player_staring_med_01
0x12FEB16A ally_player_staring_med_02
0x0FBB6AE6 ally_player_staring_med_03
0x0F0B2288 ally_player_staring_near_01
0x1D313ED5 ally_player_staring_near_02
0x0AF75A60 ally_player_staring_near_03
0x10814C2A ally_player_too_close_01
0x1645D7B0 ally_player_too_close_02
0x03F5730F ally_player_too_close_03
0x19CA9EBB ally_player_too_close_04
0x079D3A60 ally_player_too_close_05
0x0205F87A ally_player_too_close_ntv3_ride1_01
0x1C5D2D29 ally_player_too_close_ntv3_ride1_02
0x0A8E497E ally_player_too_close_ntv3_ride1_03
0x0FF542D4 ally_psyching_in_cover_01
0x0168E5BB ally_psyching_in_cover_02
0x14728BCF ally_psyching_in_cover_03
0x05DD2EA4 ally_psyching_in_cover_04
0x16BCD062 ally_psyching_in_cover_05
0x1C2F4498 ally_room_cleared_01
0x0ADA21ED ally_room_cleared_02
0x1FB48BA3 ally_room_cleared_03
0x0DE66806 ally_room_cleared_04
0x1C7F053C ally_room_cleared_05
0x06CC10B9 ally_rush_join_accept_01
0x1885F42C ally_rush_join_accept_02
0x0B66D9EE ally_rush_join_accept_03
0x1A6DB81B ally_rush_join_accept_04
0x0CB21CA4 ally_rush_join_accept_05
0x144B5338 ally_rush_join_reject_01
0x025FAF50 ally_rush_join_reject_02
0x0EC0C815 ally_rush_join_reject_03
0x15C6A827 ally_rush_stay_accept_01
0x07F3CC82 ally_rush_stay_accept_02
0x1236E108 ally_rush_stay_accept_03
0x049105BD ally_rush_stay_accept_04
0x14CBA632 ally_rush_stay_accept_05
0x14E8D775 ally_rush_stay_reject_01
0x06BA7B17 ally_rush_stay_reject_02
0x18679E72 ally_rush_stay_reject_03
0x08F8BD7F ally_rush_with_player_01
0x172DD9E8 ally_rush_with_player_02
0x1DA9E6D6 ally_rush_with_player_03
0x0A6D005D ally_rush_with_player_04
0x01472E11 ally_rush_with_player_05
0x1812E485 ally_stealth_off_01
0x00CB35F4 ally_stealth_off_02
0x0A5E091A ally_stealth_off_03
0x1F4EF2FA ally_stealth_off_04
0x10DD5617 ally_stealth_off_05
0x197AC859 ally_stealth_on_01
0x07C264E5 ally_stealth_on_02
0x18F88752 ally_stealth_on_03
0x14F53F4C ally_stealth_on_04
0x02E35B27 ally_stealth_on_05
0x0443BB76 ally_taunt_enemy_01
0x1591DE13 ally_taunt_enemy_02
0x160B5EF8 ally_taunt_enemy_03
0x17426166 ally_taunt_enemy_04
0x096185A5 ally_taunt_enemy_05
0x1A9BA819 ally_taunt_enemy_06
0x084D01BB ally_taunt_enemy_ntv3_ride1_01
0x0FBF10A2 ally_taunt_enemy_ntv3_ride1_02
0x0DEFCD00 ally_taunt_enemy_ntv3_ride1_03
0x131C575C ally_taunt_enemy_ntv3_ride1_04
0x0182B429 ally_taunt_enemy_ntv3_ride1_05
0x1AB9E325 ally_taunt_enemy_unseen_01
0x0CFF07B0 ally_taunt_enemy_unseen_02
0x0E5D4A72 ally_taunt_enemy_unseen_03
0x008BEECF ally_taunt_enemy_unseen_04
0x11D81167 ally_taunt_enemy_unseen_05
0x13711A72 ally_threats_neutralized_01
0x04D0FD31 ally_threats_neutralized_02
0x0B0F49AE ally_threats_neutralized_03
0x1CD52D39 ally_threats_neutralized_04
0x069B00C5 ally_threats_neutralized_05
0x01A4162A ally_under_fire_far_01
0x145A3B96 ally_under_fire_far_02
0x1F375150 ally_under_fire_far_03
0x11F5F6CD ally_under_fire_far_04
0x0AB86851 ally_under_fire_far_05
0x07AA2384 ally_under_fire_far_ntv3_ride1_01
0x151B7E66 ally_under_fire_far_ntv3_ride1_02
0x0364DAF9 ally_under_fire_far_ntv3_ride1_03
0x09D15214 ally_under_fire_near_01
0x05118896 ally_under_fire_near_02
0x1B497506 ally_under_fire_near_03
0x02AB43C9 ally_under_fire_near_04
0x16EE2C4F ally_under_fire_near_05
0x034ED313 ally_under_fire_near_ntv3_ride1_01
0x0E1828A5 ally_under_fire_near_ntv3_ride1_02
0x06F91A68 ally_under_fire_near_ntv3_ride1_03
0x1E665D87 ally_under_fire_unseen_01
0x07B77029 ally_under_fire_unseen_02
0x0A45F530 ally_under_fire_unseen_03
0x01EF249A ally_under_fire_unseen_04
0x1BA8580C ally_under_fire_unseen_05
0x0CB28C88 ally_upstairs_cleared_01
0x0EFBD11A ally_upstairs_cleared_02
0x0153B5CD ally_upstairs_cleared_03
0x107D4068 ally_violent_takedown_med_01
0x02CBE505 ally_violent_takedown_med_02
0x16088B7F ally_violent_takedown_med_03
0x082A2FC2 ally_violent_takedown_med_04
0x0F263DBB ally_violent_takedown_med_05
0x11DD07B7 ally_violent_takedown_near_01
0x042C2C55 ally_violent_takedown_near_02
0x0E7A40F1 ally_violent_takedown_near_03
0x00C8E58E ally_violent_takedown_near_04
0x1B1D1A38 ally_violent_takedown_near_05
0x0CE50FB2 ally_violent_takedown_solo_01
0x1674E2D0 ally_violent_takedown_solo_02
0x083B465D ally_violent_takedown_solo_03
0x04423E69 ally_violent_takedown_solo_04
0x13FF9DE4 ally_violent_takedown_solo_05
0x127C9B91 ally_wound_enemy_01
0x17BBA60F ally_wound_enemy_02
0x0D3FD116 ally_wound_enemy_03
0x0391FDBA ally_wound_enemy_04
0x08BD080F ally_wound_enemy_05
0x03819722 already_owned_suggest_01
0x1BADC781 already_owned_suggest_02
0x0D82EB2B already_owned_suggest_03
0x04193A3A amb_after_song_01
0x1131D468 amb_after_song_02
0x00F873F5 amb_after_song_03
0x1F5DF671 amb_bar_fancy_decor_01
0x1022D7FB amb_bar_fancy_decor_02
0x04C90056 amb_bar_general_01
0x0486FFD0 amb_bar_general_02
0x11485953 amb_bar_general_03
0x1F1A34F7 amb_bar_general_04
0x0C370ED4 amb_bar_poor_decor_01
0x02E43C2D amb_bar_poor_decor_02
0x15D2CD24 amb_bar_strong_shine_01
0x1E171DAE amb_bar_strong_shine_02
0x0BC9B913 amb_bar_strong_shine_03
0x15FAAD15 amb_bar_tasty_shine_01
0x189CF259 amb_bar_tasty_shine_02
0x1298E642 amb_bar_tasty_shine_03
0x12468E07 amb_enjoy_band_01
0x1C3561E3 amb_enjoy_band_02
0x0DE9C54C amb_enjoy_band_03
0x10E06BFE amb_heckle_band_01
0x0ACFDFD1 amb_heckle_band_02
0x18C07BB2 amb_heckle_band_03
0x0BB6BDD8 amb_heckle_band_drunk_01
0x192818BB amb_heckle_band_drunk_02
0x1037C6D9 amb_heckle_band_drunk_03
0x02755C9D amb_player_joins_band_01
0x0CB4311B amb_player_joins_band_02
0x19D90B65 amb_player_joins_band_03
0x1C543B63 amb_shout_val_hotel_01
0x0B1D58F6 amb_shout_val_hotel_02
0x0FD7626A amb_shout_val_hotel_03
0x06990FEE amb_shout_val_hotel_04
0x08B513AB amb_shout_val_hotel_05
0x09F9EC10 amb_start_song_01
0x1D6812D6 amb_start_song_02
0x024548F2 ambarino_wind_bed_night_01
0x1D86BF75 ambarino_wind_bed_night_02
0x06D1920B ambarino_wind_bed_night_03
0x0BC15BFB ambarino_wind_bed_night_04
0x1A3B38F0 ambarino_wind_bed_night_05
0x13F12C5B ambarino_wind_bed_night_06
0x1EAE01D5 ambarino_wind_bed_night_07
0x029709AD ambarino_wind_bed_night_08
0x15F50EDB ambient_whistle_01
0x0006A305 ambient_whistle_02
0x1247C780 ambient_whistle_03
0x1EBEDAD2 ambush_brp_flee_01
0x006E46B9 ambush_brp_laugh_a_01
0x0FE668FB ambush_brp_laugh_b_01
0x147E4813 ambush_brp_reveal_01
0x13229069 ambush_brp_trigger_01
0x0CBCCDF8 ambush_brp_v1_ilo_neg_01
0x199E7F28 ambush_brp_v1_ilo_pos_01
0x1CB59BB6 ambush_brp_v2_flee_01
0x1AC313AE ambush_brp_v2_ilo_neg_01
0x047CBC2E ambush_brp_v2_ilo_pos_01
0x037F5167 ambush_brp_v2_laugh_a_01
0x1C82D4AC ambush_brp_v2_laugh_b_01
0x1040E9C0 ambush_brp_v2_post_final_01
0x10F02D70 ambush_brp_v2_reveal_01
0x03CFF6B7 ambush_brp_v2_trigger_01
0x1D7EAB0A ambush_brp_v2_wfirst_01
0x12C0DBF6 ambush_brp_v2_wsec_01
0x0B0E0F2A ambush_brp_v3_ilo_neg_01
0x0D97923F ambush_brp_v3_ilo_pos_01
0x1C85ACE5 ambush_brp_v3_post_final_01
0x11765F83 ambush_brp_v4_ilo_neg_01
0x0B16AF79 ambush_brp_v4_ilo_pos_01
0x19C15845 ambush_brp_v4_post_final_01
0x175A7E08 ambush_brp_vi_post_final_01
0x1785A6F9 ambush_brp_wfirst_01
0x07CAD867 ambush_brp_wsec_01
0x0C9CBCAD ambush_brt_bypass_01
0x18938E59 ambush_brt_combatover_01
0x0AE3357B ambush_brt_combatover_known_01
0x0803D08A ambush_brt_dismount_01
0x038199E9 ambush_brt_ecombat_01
0x00FBD7A6 ambush_brt_enter_01
0x165ACF69 ambush_brt_flee_01
0x07278A6F ambush_brt_hitline_01
0x1A06CC99 ambush_brt_hrback2_01
0x1A557739 ambush_brt_hrback2_feud_01
0x1CF9D45B ambush_brt_hrback2_feud_b_01
0x0168A0B3 ambush_brt_hrback_01
0x11C7F5D9 ambush_brt_hrbackb_01
0x0D9F9D5C ambush_brt_ilo_neg_01
0x09A59230 ambush_brt_ilo_pos_01
0x1D443220 ambush_brt_leave_01
0x0766BFA7 ambush_brt_rback_01
0x04982B1E ambush_brt_rfront_01
0x0B62467C ambush_brt_robmoney_01
0x0823F9E1 ambush_brt_robover_01
0x1AF31E7B ambush_brt_robover_known_01
0x12FF43DF ambush_brt_trigger_01
0x114F543D ambush_brt_v2_bypass_01
0x0E1E6044 ambush_brt_v2_combatover_01
0x1B8361C5 ambush_brt_v2_combatover_known_01
0x065BBC4F ambush_brt_v2_dismount_01
0x17719438 ambush_brt_v2_ecombat_01
0x09DDA708 ambush_brt_v2_enter_01
0x0D616D1A ambush_brt_v2_flee_01
0x05C5BE29 ambush_brt_v2_hitline_01
0x0663E87F ambush_brt_v2_hrback2_01
0x1860DA5D ambush_brt_v2_hrback2_feud_01
0x053FCA9B ambush_brt_v2_hrback2_feud_b_01
0x013E445C ambush_brt_v2_hrback_01
0x0881DFAC ambush_brt_v2_hrbackb_01
0x0A50171B ambush_brt_v2_ilo_neg_01
0x03316E8B ambush_brt_v2_ilo_neg_alt_01
0x1783A0B7 ambush_brt_v2_ilo_pos_01
0x0EA6C359 ambush_brt_v2_leave_01
0x091BC25C ambush_brt_v2_rback_01
0x1525DACA ambush_brt_v2_rfront_01
0x0DC71628 ambush_brt_v2_robmoney_01
0x1F1215B3 ambush_brt_v2_robover_01
0x1AF4C6E3 ambush_brt_v2_robover_known_01
0x11C77FA4 ambush_brt_v2_trigger_01
0x15E198EC ambush_cl1_bypass_01
0x14D9A7DA ambush_cl1_combatearly_01
0x01AA54D0 ambush_cl1_combatlate_01
0x041D1A4C ambush_cl1_flee_01
0x1F805648 ambush_cl1_gettingaway_01
0x017936BC ambush_cl1_notice_01
0x0125FAEF ambush_cl1_notice_feud_01
0x130F2256 ambush_cl1_rideout_01
0x0CD4727D ambush_cl1_trigger_01
0x115ABD5A ambush_frt_aggro_01
0x19F125C3 ambush_frt_eaggro_01
0x0958623D ambush_frt_havehorse_01
0x1E0024D6 ambush_frt_horseoff_01
0x1AB2647C ambush_frt_intro_01
0x1A1E0EE4 ambush_frt_ireadya_01
0x058FCEB5 ambush_frt_letgo_01
0x0E7F01A8 ambush_frt_nostop_01
0x1373B37C ambush_frt_offhorse_01
0x0A0B0032 ambush_frt_ourhills_01
0x0D65221B ambush_frt_surround_01
0x1C40A1EC ambush_frt_v2_aggro_b_01
0x18495B02 ambush_frt_v2_aggro_trap_01
0x0972A686 ambush_frt_v2_bolt_01
0x02D3F50F ambush_frt_v2_eaggro_b_01
0x10B9F2AE ambush_frt_v2_enter_01
0x126F26A5 ambush_frt_v2_enter_feud_01
0x0423D246 ambush_frt_v2_flee_01
0x0BDE0633 ambush_frt_v2_havehorse_01
0x153B84A6 ambush_frt_v2_intro_b_known_01
0x0CB67B9D ambush_frt_v2_intro_b_unknown_01
0x01308DFF ambush_frt_v2_intro_known_01
0x1D60DA5C ambush_frt_v2_intro_unknown_01
0x1B121ED5 ambush_frt_v2_kill_01
0x0FF1DE1B ambush_frt_v2_offhorse_01
0x0A3E8F62 ambush_frt_v2_offhorse_a_01
0x0AD725D2 ambush_frt_v2_offhorse_b_01
0x0974DE97 ambush_frt_v2_rob_01
0x030850BA ambush_frt_v2_rob_feud_01
0x1DBC2D29 ambush_frt_v2_takehorse_a_01
0x14116C64 ambush_frt_v2_takehorse_b_01
0x0FF3B42D ambush_frt_v2_takehorse_c_01
0x0C79107E ambush_frt_v2_threat_a_01
0x1506576F ambush_frt_v2_threat_b_01
0x0D625873 ambush_frt_v2_threat_c_01
0x128E3E6D ambush_frt_v2_threat_d_01
0x1DD2863C ambush_frt_v2_threat_e_01
0x13952889 ambush_frt_v2_wanthorse_01
0x0D283265 ambush_frt_wanthorse_01
0x14C0918C ambush_ha1_v1_aggro_01
0x0A61CC0F ambush_ha1_v1_attack_01
0x0470C4D4 ambush_ha1_v1_bypass_01
0x0D478BEE ambush_ha1_v1_dismount_01
0x0841A70F ambush_ha1_v1_dismount_no_01
0x15910860 ambush_ha1_v1_flee_01
0x0673CDC1 ambush_ha1_v1_haggro_01
0x15695B43 ambush_ha1_v1_ilo_antagonize_01
0x123A80AE ambush_ha1_v1_ilo_defuse_01
0x16653664 ambush_ha1_v1_maggro_01
0x05BF043F ambush_ha1_v1_offhorse_01
0x0F679E64 ambush_ha1_v1_plyfinal_loss_01
0x11905F5D ambush_ha1_v1_plyfinal_recover_01
0x1836EC7C ambush_ha1_v1_take1_01
0x11E36D92 ambush_ha1_v1_take2_01
0x1B8FE900 ambush_ha1_v1_trigger_01
0x05280F3E ambush_ha1_v1_trigger_feud_a_01
0x11F3B02B ambush_ha1_v1_trigger_feud_b_01
0x1E9A6782 ambush_ha1_v1_warn_01
0x027E6083 ambush_ha1_v2__flee_01
0x19A3960F ambush_ha1_v2_aggro_01
0x08A05FEE ambush_ha1_v2_attack_01
0x1D48426E ambush_ha1_v2_bypass_01
0x13F3CD39 ambush_ha1_v2_flee_01
0x147CA699 ambush_ha1_v2_ilo_antagonize_01
0x019DC908 ambush_ha1_v2_ilo_defuse_01
0x19F158FC ambush_ha1_v2_ilo_dontthinkso_01
0x124E92F9 ambush_ha1_v2_lassoed_01
0x120542BF ambush_ha1_v2_player_flee_01
0x1A540497 ambush_ha1_v2_plyfinal_loss_01
0x0E39CC3A ambush_ha1_v2_plyfinal_recover_01
0x0DE1C685 ambush_ha1_v2_take1_01
0x1544A4B5 ambush_ha1_v2_trigger_01
0x1FE96A8C ambush_ha1_v2_warn_01
0x0795449D ambush_nr1_antagonize_01
0x16F0B0FA ambush_nr1_bypass_01
0x1CB681A8 ambush_nr1_dismount_01
0x17268BA3 ambush_nr1_dismountb_01
0x1F8F71BB ambush_nr1_ecombat_01
0x1792794D ambush_nr1_flee_01
0x10253CE7 ambush_nr1_offhorse_01
0x066C788A ambush_nr1_offhorseaggro_01
0x0D69FC48 ambush_nr1_offhorseb_01
0x1AFFAEF4 ambush_nr1_pcombat_01
0x109C2517 ambush_nr1_rob_01
0x1B078FED ambush_nr1_robend_01
0x1CBC4582 ambush_nr1_robstart_01
0x1EE2881F ambush_nr1_trigger_01
0x0FF2404A ambush_nr1_warn_01
0x13F96E81 ambush_nr2_antagonize_01
0x0934B9BA ambush_nr2_bypass_01
0x092D4E63 ambush_nr2_dismount_01
0x17C9A880 ambush_nr2_dismountb_01
0x159C42C0 ambush_nr2_ecombat_01
0x116F295D ambush_nr2_flee_01
0x099D9F35 ambush_nr2_offhorse_01
0x0CD3D822 ambush_nr2_offhorseaggro_01
0x0D31214B ambush_nr2_offhorseb_01
0x12C6573B ambush_nr2_pcombat_01
0x1C750FD9 ambush_nr2_rob_01
0x13D929D1 ambush_nr2_robend_01
0x1B75F16D ambush_nr2_robstart_01
0x064BEEE0 ambush_nr2_trigger_01
0x0323AB21 ambush_nr2_warn_01
0x04A57847 ambush_player_surrender_01
0x16861C0C ambush_player_surrender_02
0x19492192 ambush_player_surrender_03
0x19C66281 ambush_player_surrender_04
0x11C99004 ambush_ra1_callout_01
0x1C3FCCE8 ambush_ra1_combatearly_01
0x1356A10F ambush_ra1_combatlate_01
0x1CF8ABE8 ambush_ra1_flee_01
0x080CF818 ambush_ra1_rideout_01
0x17CD2B34 ambush_ra1_trigger_01
0x031B8A44 ambush_ror_v1_ilo_grta_01
0x0A2D6EB2 ambush_ror_v1_ilo_neg_int_01
0x1F1CC6E0 ambush_ror_v1_ilo_nega_01
0x0983232A ambush_ror_v1_ilo_pos_int_01
0x1BCD165D ambush_ror_v1_iloneg_int_01
0x0AF572EC ambush_ror_v1_ilopos_int_01
0x1B44963E ambush_ror_v1_plyfinal_01
0x03E56CD2 ambush_ror_v1_plyfinal_16
0x09EBDC4E ambush_ror_v2_approach_toll_01
0x0341582D ambush_ror_v2_back_warning_01
0x122AFC4B ambush_ror_v2_better_run_01
0x1EAD7367 ambush_ror_v2_callout_01
0x01B4DD42 ambush_ror_v2_callout_support_01
0x0EB6C504 ambush_ror_v2_enter_line_01
0x01256E16 ambush_ror_v2_final_warning_01
0x1820C00F ambush_ror_v2_ilo_grta_01
0x0B837223 ambush_ror_v2_ilo_neg_int_01
0x18B4DDC4 ambush_ror_v2_ilo_nega_01
0x19AA2474 ambush_ror_v2_ilo_pos_int_01
0x08481C86 ambush_ror_v2_iloneg_int_01
0x1A0E9C98 ambush_ror_v2_ilopos_int_01
0x0BDC3229 ambush_ror_v2_intro_line_01
0x1DE038CC ambush_ror_v2_order_dismount_01
0x0B52B9A1 ambush_ror_v2_plyfinal_01
0x0C3E52B1 ambush_ror_v2_pr_leave1_01
0x1F78A8C3 ambush_ror_v2_pr_leave2_01
0x1B8CA0D5 ambush_ror_v2_rob_aggro_01
0x1D43D44F ambush_ror_v2_rob_attack_01
0x19E1C3AE ambush_ror_v2_rob_shock_01
0x0CC02533 ambush_scr_adjust_01
0x058459E5 ambush_scr_advance_01
0x1AC59D93 ambush_scr_attack_01
0x0E9012EC ambush_scr_attack_feud_01
0x16F7D755 ambush_scr_body_react_01
0x14C4A985 ambush_scr_flee_01
0x17F6544E ambush_scr_land_01
0x0BF41A7C ambush_scr_push_feud_01
0x0123A14F ambush_scr_spot_01
0x1FB29287 ambush_scr_spot_feud_01
0x17AF9F5E ambush_spc_neg_int_01
0x1EEE5EAC ambush_spc_neg_resp_01
0x0E48C244 ambush_spc_plyfinal_01
0x169BE842 ambush_spc_plyfinal_feud_01
0x0384C7C6 ambush_spc_pos_int_01
0x0627B8CA ambush_spc_pos_resp_01
0x08C3D80D ambush_wab_bypass_01
0x19337EFF ambush_wab_call1_01
0x1196BC81 ambush_wab_call2_01
0x1717F0CD ambush_wab_flee_01
0x049ADCCD ambush_wab_quick_01
0x1C872701 ambush_wab_reveal_01
0x1D65E3EE ambush_wab_reveal_hideout_01
0x04C5CBAB ambush_wab_reveal_mission_01
0x088205EF ambush_wab_trigger_01
0x1B29E1E5 ambush_wam_etrigger_01
0x0ED28FE8 ambush_wam_flee_01
0x03FE1852 ambush_wam_reveal_01
0x0D819FD6 ambush_wam_trigger_01
0x16730F53 ambush_wam_v2_etrigger_01
0x0F4FEC1C ambush_wam_v2_flee_01
0x0E240DCA ambush_wam_v2_reveal_01
0x0A796EC5 ambush_wam_v2_trigger_01
0x178B3CB8 ambush_wat_bypass_01
0x188B3403 ambush_wat_flee_01
0x0DFCF0B6 ambush_wat_maxim_01
